0.566832207759343,0.292402245940614
0.566832207759343,0.292403677329661
0.566832207759343,0.292412981700068
0.566832207759343,0.292437557628128
0.566832207759343,0.292531127105681
0.566832207759343,0.292874408965581
0.566832207759343,0.294199591196776
0.566832207759343,0.298166198551728
0.566825881348158,0.309192601884556
0.566723077166400,0.332688979506949
0.566239106710741,0.374961641462620
0.563869865721923,0.450425956364583
0.557034178436427,0.556861554613212
0.534999288278742,0.680253065788257
0.464336438546823,0.797504149338143
0.296091859490408,0.897902607711382
0.100811362234488,0.942927305541584
0.014395748651684,0.969638862256312
0.000778148575767,0.984000000000000
0.000074335331425,0.979166666666667
0.000001581602796,1.000000000000000
