0.614658294715865,0.390629633091797
0.607433533142487,0.486536885323780
0.590255745172158,0.599103915034065
0.559412909042023,0.686765445426709
0.514572888164866,0.755913616245164
0.461563888844955,0.816227040966160
0.402962342037421,0.859089391747676
0.340245464753982,0.891378210174773
0.272722096572667,0.918457678848213
0.209563952109067,0.935946428949841
0.156056747908330,0.950339991909541
0.110348427096019,0.967080185737057
0.073598304521802,0.976149021417633
0.044696095022696,0.978633514561762
0.024926060069274,0.982911313458900
0.011613709333038,0.995391080384980
0.003974567827036,0.997618102421596
0.000971104116912,0.996753246753247
0.000185047527164,1.000000000000000
0.000037958467111,1.000000000000000
0.000001581602796,1.000000000000000
