0.567181741977320,0.292586135014274
0.562226580416594,0.345369012885794
0.548566277065178,0.444164705219456
0.522548911066475,0.553060066388902
0.484410141237130,0.647648168354098
0.437192971357173,0.728205776667826
0.378966264412355,0.795026295270169
0.312682872823319,0.851369857114558
0.244322836762775,0.893871622911833
0.185887358248849,0.920721341783456
0.134227466114160,0.941628110818937
0.091119300298923,0.954520602415627
0.058218798930837,0.958568787271165
0.031815521849843,0.953093906945892
0.016206683853417,0.962792445738983
0.007136191816787,0.989256741942556
0.002103531719044,0.994764397905759
0.000434940768975,0.996376811594203
0.000080661742610,1.000000000000000
0.000017397630759,1.000000000000000
0.000001581602796,1.000000000000000
