0.422645388837047,0.171554399987160
0.415246650956079,0.237891713367976
0.394445410979487,0.302024712169708
0.370944375029655,0.367771374808891
0.341437993262372,0.433240215615681
0.311128157274582,0.498839860123900
0.272609802774131,0.560962432834412
0.229414648805099,0.622853535895707
0.182589716418619,0.674086054781243
0.139011814572888,0.716406109906591
0.101371249624369,0.747025023601674
0.067721068530849,0.787254775781868
0.039087731507109,0.810162268480577
0.021044806807218,0.845147357723577
0.009922975943821,0.871509931934991
0.003791101902668,0.882872928176796
0.001129264396539,0.871794871794872
0.000355860629162,0.925925925925926
0.000093314564980,0.921875000000000
0.000014234425166,1.000000000000000
0.000001581602796,1.000000000000000
